Metadata,Ionization Freq.:541.433320:THz,Cooling Freq.:607.427844:THz,Repump Freq.:461.311320:THz,Window Start:160.000:us,Window Width:55.000:us,Cooling Sweeps Num:3:,Pulses Per Attempt:10
h,Time	ExpNum	AttemptNum	NeutralCounts	NeutralCounts_std	NumIons	PeakPos
1630678921.0148077	0	1	0.4	0
1630678953.2232347	0	2	0.2	0
1630678985.4204483	0	3	0.2	0
1630679021.0067668	0	4	0.4	0
1630679052.9090657	0	5	0.3	0
1630679084.9325552	0	6	0.6	0
1630679120.6948512	0	7	0.5	0
1630679152.7289262	0	8	0.3	0
1630679184.9362307	0	9	0.5	0
1630679216.9172657	0	10	0.1	0
1630679252.7362802	0	11	0.6	0
1630679284.719837	0	12	0.2	0
1630679316.7151902	0	13	0.5	0
1630679348.8780322	0	14	0.7	0
1630679385.7210028	0	15	0.7	0
1630679417.077955	0	16	0.4	0
1630679449.4252026	0	17	0.4	0
1630679481.6200006	0	18	0.4	0
1630679517.7157032	0	19	0.1	0
1630679549.9049373	0	20	0.4	0
1630679582.0984578	0	21	0.7	0
1630679614.3057768	0	22	0.3	0
1630679650.108771	0	23	0.6	0
1630679682.1274266	0	24	0.6	0
1630679714.3257282	0	25	0.3	0
1630679746.5004623	0	26	0.0	0
1630679782.5812006	0	27	1.1	0
1630679814.896489	0	28	0.7	0
1630679846.9633064	0	29	0.5	0
1630679879.166201	0	30	0.5	0
1630679914.9687893	0	31	0.3	0
1630679947.0055017	0	32	0.2	0
1630679979.1517708	0	33	0.5	0
1630680011.35919	0	34	0.2	0
1630680047.4070306	0	35	0.4	0
1630680079.6085985	0	36	0.4	0
1630680111.8114307	0	37	0.7	0
1630680147.868242	0	38	0.2	0
1630680180.2067077	0	39	0.4	0
1630680212.7609048	0	40	0.5	0
1630680245.00933	0	41	0.5	0
1630680281.0265372	0	42	0.7	0
1630680313.2189388	0	43	0.6	0
1630680345.6098928	0	44	0.2	0
1630680377.8220167	0	45	0.6	0
1630680413.8492048	0	46	0.4	0
1630680446.0143244	0	47	0.3	0
1630680478.207603	0	48	0.2	0
1630680510.4186885	0	49	1.4	0
1630680546.4944696	0	50	0.7	0
1630680578.7445514	0	51	0.4	0
1630680610.9130185	0	52	0.7	0
1630680643.1125255	0	53	0.6	0
1630680679.144507	0	54	0.6	0
1630680711.6924443	0	55	0.7	0
1630680743.9087493	0	56	1.0	1
1630680776.0513682	0	57	0.6	1
1630680811.8614233	0	58	1.1	1
1630680843.9723504	0	59	0.8	1
1630680876.2748702	0	60	0.4	1
1630680908.7634335	0	61	0.2	1
1630680941.0665686	0	62	0.5	1
1630680973.27508	0	63	0.4	1
1630681005.4707406	0	64	1.0	1
1630681041.3030694	0	65	0.7	1
1630681073.7105205	0	66	1.1	1
1630681105.971378	0	67	0.9	1
1630681138.6327484	0	68	0.8	0
1630681174.6878664	0	69	0.6	0
1630681207.0019162	0	70	0.7	0
1630681239.1872406	0	71	0.7	0
1630681271.4979968	0	72	0.5	0
1630681307.588093	0	73	0.8	0
1630681340.001222	0	74	0.5	0
1630681372.6904867	0	75	0.5	0
1630681405.3375556	0	76	0.3	0
1630681441.485461	0	77	0.5	0
1630681474.0921564	0	78	0.9	0
1630681506.7457864	0	79	0.5	0
1630681539.384761	0	80	0.7	0
1630681575.4772496	0	81	0.9	0
1630681607.899323	0	82	0.9	0
1630681640.382912	0	83	0.2	0
1630681673.481933	0	84	0.3	0
1630681709.790036	0	85	0.3	0
1630681742.1919236	0	86	1.0	0
1630681774.9829555	0	87	0.6	0
1630681811.1305337	0	88	0.4	0
1630681843.7030592	0	89	0.4	0
1630681876.2578266	0	90	0.4	0
1630681908.8927627	0	91	0.6	0
1630681945.095089	0	92	0.5	0
1630681977.6422658	0	93	0.4	0
1630682010.0800548	0	94	0.5	0
1630682042.5895226	0	95	0.7	0
1630682079.0507047	0	96	0.5	0
1630682111.6921713	0	97	0.6	0
1630682144.38385	0	98	0.4	0
1630682177.0397446	0	99	0.4	0
1630682213.2647939	0	100	0.6	0
1630682245.7778828	0	101	0.9	0
1630682278.447009	0	102	0.7	0
1630682311.1847262	0	103	0.4	0
1630682347.64877	0	104	0.9	0
1630682380.375693	0	105	0.6	0
1630682412.9597085	0	106	0.4	0
1630682449.1537867	0	107	0.5	0
1630682481.8270056	0	108	0.1	0
1630682514.8209028	0	109	0.5	0
1630682547.4805965	0	110	0.1	0
1630682583.7794304	0	111	0.9	0
1630682616.408047	0	112	0.5	0
1630682649.3689852	0	113	0.6	0
1630682682.036646	0	114	0.3	0
1630682718.567748	0	115	0.8	0
1630682751.236939	0	116	0.4	0
1630682784.3773751	0	117	1.0	0
1630682817.173756	0	118	1.2	0
1630682853.6698546	0	119	0.8	0
1630682886.67757	0	120	0.5	0
1630682919.3678389	0	121	0.3	0
1630682952.1764352	0	122	0.2	0
1630682988.7768342	0	123	0.5	0
1630683021.6752417	0	124	0.5	0
1630683054.3703127	0	125	0.9	0
1630683090.918057	0	126	0.5	0
1630683123.7149942	0	127	0.9	0
1630683156.7631934	0	128	0.6	0
1630683189.3546903	0	129	0.3	0
1630683225.909466	0	130	1.2	0
1630683258.8242815	0	131	0.9	1
1630683291.750892	0	132	0.6	1
1630683324.5439181	0	133	0.7	1
1630683361.0387187	0	134	0.3	1
1630683394.0333855	0	135	0.9	1
1630683427.6259072	0	136	0.7	1
1630683459.4643795	0	137	0.5	1
1630683495.965002	0	138	0.6	1
1630683528.634738	0	139	0.2	1
1630683561.4706054	0	140	0.6	1
1630683594.4178078	0	141	0.5	1
