1628624576.4890537	541.433050	42.  9.  7.  1.  0.  2.  5.  7.  7.  6.
1628624602.3157287	541.433050	334. 317. 281. 288. 280. 314. 282. 278. 282. 261.
1628627555.1011748	541.433050	7. 15. 15. 12. 22. 24. 24. 45. 15. 39.
1628629471.958247	541.433050	276. 296. 299. 310. 295. 317. 346. 320. 315. 315.
1628629596.3681002	541.433050	66. 90. 80. 110. 111. 106. 101. 113. 125. 122.
1628630242.4259696	541.433050	378. 427. 363. 442. 418. 460. 488. 418. 493. 381.
1628630265.2654886	541.433050	 73. 123.  94. 128. 142. 104.  94. 102. 155. 228.
1628630286.2056754	541.433050	449. 450. 365. 426. 381. 361. 423. 373. 346. 372.
1628630309.003257	541.433050	 62.  88.  85.  93. 114. 180. 110. 128. 214. 183.
1628630330.0417674	541.433050	355. 373. 368. 374. 357. 361. 364. 366. 411. 364.
1628630353.1081374	541.433050	 54.  65. 110.  67.  79.  66.  88.  93. 144.  75.
1628630374.2442055	541.433050	412. 436. 414. 379. 377. 465. 432. 443. 458. 400.
1628630397.0638328	541.433050	 17.  46.  33.  52.  66.  41.  67. 128.  70.  85.
1628630418.237915	541.433050	433. 434. 413. 419. 417. 411. 395. 469. 381. 420.
1628630441.0935004	541.433050	21. 46. 31. 53. 31. 36. 48. 56. 35. 25.
1628630462.0824683	541.433050	387. 430. 362. 369. 395. 382. 387. 361. 540. 501.
1628630485.0277615	541.433050	 46.  68.  38.  59.  62.  35.  59.  68.  63. 120.
1628630506.1144435	541.433050	406. 444. 398. 419. 462. 406. 455. 448. 517. 394.
1628630528.9487119	541.433050	27. 48. 45. 43. 74. 32. 31. 17. 68. 71.
1628630550.3133125	541.433050	461. 503. 496. 434. 513. 538. 524. 480. 582. 459.
1628630573.1668804	541.433050	 73. 101.  68.  99.  40.  52.  81.  39.  86. 137.
1628630594.3176205	541.433050	498. 483. 531. 514. 571. 512. 552. 528. 528. 461.
1628630617.2284396	541.433050	 34.  75.  67.  81.  31.  78.  54. 119. 143. 102.
1628630638.4402018	541.433050	452. 526. 527. 473. 547. 519. 503. 459. 475. 491.
1628630661.2290268	541.433050	 72. 137.  67.  51.  59.  50.  51.  57.  72.  22.
1628630682.4143093	541.433050	389. 445. 477. 422. 454. 455. 465. 425. 476. 515.
1628630740.9294019	541.433050	 58.  86.  88.  88. 112.  28.  40. 114.  78. 126.
1628630762.1905313	541.433050	458. 563. 532. 487. 577. 494. 506. 539. 517. 505.
1628630785.0032275	541.433050	103.  99.  64.  79.  82.  29.  50.  37.  37.  35.
1628630806.3380933	541.433050	474. 516. 505. 478. 476. 444. 560. 488. 503. 474.
1628630829.6099436	541.433050	 36.  47.  69.  36.  44. 171.  56.  46.  45.  65.
1628630850.8824525	541.433050	407. 502. 556. 528. 536. 553. 591. 557. 578. 526.
1628630873.7974403	541.433050	75. 86. 74. 49. 67. 72. 87. 88. 30. 45.
1628630895.2048204	541.433050	477. 521. 585. 479. 558. 545. 561. 562. 538. 567.
1628630918.2379916	541.433050	137. 226.  62.  46.  89. 138. 189.  62. 164. 166.
1628630939.5334325	541.433050	494. 559. 515. 561. 592. 571. 571. 504. 652. 627.
1628630962.4734385	541.433050	 97. 108. 120. 144.  49. 147.  73.  97.  48.  70.
1628630983.6703584	541.433050	425. 615. 505. 495. 599. 569. 582. 518. 571. 567.
1628631006.6241195	541.433050	125.  72.  56.  76. 124.  92.  63.  92. 142.  86.
1628631027.9173777	541.433050	429. 500. 506. 530. 516. 555. 535. 584. 557. 593.
1628631050.8333864	541.433050	136. 143.  76.  84. 125. 102. 110. 107.  82. 164.
1628631072.0230298	541.433050	463. 567. 608. 580. 541. 526. 580. 553. 533. 525.
1628631095.0939176	541.433050	132. 141. 107. 158.  66. 156.  80. 100.  50.  66.
1628631116.4100091	541.433050	481. 587. 513. 508. 550. 538. 530. 554. 554. 515.
1628631139.2663603	541.433050	167. 202.  66. 209.  55. 272. 139.  92.  90.  64.
1628631160.5980115	541.433050	472. 618. 503. 530. 530. 570. 530. 541. 488. 585.
1628631183.6805265	541.433050	186. 154. 116.  86. 133.  54. 103. 159.  67. 126.
1628631205.0011408	541.433050	464. 607. 526. 493. 582. 594. 521. 550. 537. 551.
1628631264.0761597	541.433050	158. 173.  64.  93. 118.  93.  98. 182. 154.  99.
1628631285.8030627	541.433050	505. 584. 599. 571. 532. 607. 572. 558. 565. 596.
1628631308.7682533	541.433050	189. 125. 166. 168. 177. 185.  73. 222. 128. 202.
1628631330.1522741	541.433050	489. 597. 574. 527. 600. 565. 603. 594. 608. 564.
1628631353.3264332	541.433050	155. 156. 237. 233. 161. 201. 206. 177. 227. 182.
1628631374.84169	541.433050	459. 628. 478. 575. 466. 514. 518. 489. 544. 498.
1628631398.079104	541.433050	113. 175. 152.  82. 210. 125. 184.  45. 212. 194.
1628631419.5630226	541.433050	425. 583. 520. 522. 537. 528. 565. 565. 593. 510.
1628631442.766269	541.433050	117. 103. 131.  82.  59. 103. 142. 150.  83. 191.
1628631464.1120007	541.433050	502. 537. 503. 550. 573. 555. 529. 568. 568. 590.
1628631487.1831853	541.433050	144. 144. 155. 178. 176. 161.  97. 109. 173. 151.
1628631508.6148663	541.433050	550. 583. 463. 520. 493. 517. 549. 541. 589. 535.
1628631532.6292686	541.433050	117. 132.  90. 101. 119.  94. 128. 120.  69. 139.
1628631553.2122588	541.433050	464. 556. 512. 504. 578. 605. 576. 563. 574. 547.
1628631576.6302042	541.433050	182. 236. 112. 252. 105. 141. 175. 151. 217. 198.
1628631598.4618416	541.433050	521. 516. 598. 527. 613. 482. 636. 502. 577. 600.
1628631621.5897803	541.433050	173. 190. 121. 154. 206. 122. 172. 110. 168. 168.
1628631643.0669708	541.433050	500. 542. 540. 560. 535. 544. 617. 562. 533. 567.
1628631666.4696548	541.433050	137. 214. 118. 202. 148. 124. 155. 156. 201. 189.
