1629221434.5187194	541.433050	334. 209. 162.  76.  96.  91.  69.  48.  50.  56.
1629221449.327444	541.433050	558. 379. 317. 350. 293. 250. 217. 200. 248. 182.
1629221464.4151895	541.433050	 5. 11.  5. 10.  5.  6. 11. 11. 15. 13.
1629221480.394014	541.433050	297. 229. 167. 214. 130. 185. 256. 188. 136. 118.
1629221495.4313972	541.433050	2. 3. 4. 6. 7. 4. 5. 6. 9. 7.
1629221510.4732683	541.433050	215. 162. 158. 183. 170. 168. 182. 131. 191. 150.
1629221526.2427297	541.433050	 6.  6.  8.  4.  4.  4.  7.  5.  6. 11.
1629221541.058323	541.433050	170. 221. 174. 159. 166. 200. 197. 222. 162. 172.
1629221556.3201215	541.433050	 5.  8.  8.  5.  5.  5.  6. 10.  4.  7.
1629221571.2929397	541.433050	222. 205. 184. 208. 211. 202. 207. 145. 207. 188.
1629221586.2860565	541.433050	10.  9.  4.  3.  3.  9.  7.  4.  4.  6.
1629221601.7255616	541.433050	218. 200. 165. 189. 154. 178. 145. 153. 183. 195.
1629221616.9369075	541.433050	 6.  3.  3.  4.  3. 14.  7. 11.  9.  5.
1629221632.0933533	541.433050	223. 175. 112. 171. 128. 177. 129. 127. 175. 119.
1629221647.3850079	541.433050	 9.  8.  4.  3.  3.  2.  5. 13.  5.  5.
1629221662.7034783	541.433050	260. 231. 113. 173. 159. 144. 157. 187. 144. 198.
1629221678.2409494	541.433050	3. 6. 3. 9. 3. 7. 7. 6. 8. 3.
1629221693.5092955	541.433050	208. 262. 170. 200. 173. 187. 189. 213. 208. 224.
1629221708.8153396	541.433050	 4.  7.  6.  5. 11. 10.  8.  8.  5. 15.
1629221724.0146346	541.433050	195. 239. 126. 167. 138. 171. 220. 222. 216. 206.
1629221739.1663237	541.433050	 2.  4.  5.  4.  5.  6.  3.  3.  6. 11.
1629221754.7755191	541.433050	276. 287. 244. 224. 223. 237. 250. 188. 258. 222.
1629221771.1107776	541.433050	3. 4. 4. 2. 3. 5. 2. 2. 3. 3.
1629221786.1107392	541.433050	233. 307. 204. 214. 268. 205. 206. 234. 236. 230.
1629221800.7840948	541.433050	3. 3. 5. 4. 8. 6. 1. 6. 5. 6.
1629221815.3211484	541.433050	190. 277. 235. 240. 229. 260. 209. 250. 213. 203.
1629221829.9752884	541.433050	 3. 11.  4.  8. 14.  6.  4.  4.  5.  7.
1629221845.595201	541.433050	243. 265. 184. 229. 164. 179. 211. 249. 182. 237.
1629221860.4912703	541.433050	 4.  4.  5.  4.  2.  8.  7.  7. 11. 10.
1629221876.0059383	541.433050	193. 222. 178. 154. 214. 178. 181. 210. 220. 190.
1629221891.3017666	541.433050	5. 5. 5. 6. 4. 6. 4. 2. 2. 5.
1629221906.45971	541.433050	299. 310. 212. 223. 211. 218. 228. 212. 243. 176.
1629221922.0352738	541.433050	6. 4. 4. 0. 3. 6. 8. 6. 8. 5.
1629221937.3499026	541.433050	245. 320. 184. 186. 203. 194. 208. 187. 225. 231.
1629221953.259137	541.433050	 6.  7.  4.  6.  6.  3. 10.  4.  5.  3.
1629221968.811474	541.433050	258. 305. 218. 245. 220. 240. 268. 207. 199. 200.
1629221984.2889998	541.433050	 4.  4.  1.  0. 10.  5.  0.  2.  2.  6.
1629221999.1968253	541.433050	215. 276. 192. 225. 195. 192. 206. 229. 277. 207.
1629222014.9986432	541.433050	6. 2. 2. 8. 5. 4. 5. 5. 4. 6.
1629222030.1412659	541.433050	203. 285. 216. 223. 193. 231. 262. 230. 234. 200.
