1629252523.5227525	541.433050	118. 153. 129. 183. 127.  75.  88. 144. 101.  96.
1629252535.4431832	541.433050	456. 551. 464. 539. 547. 493. 490. 567. 510. 538.
1629252547.3964531	541.433050	201. 149. 164. 150. 202. 113. 173. 217. 143. 218.
1629252559.3663933	541.433050	472. 591. 499. 549. 487. 512. 547. 509. 442. 447.
1629252571.8681593	541.433050	141. 177. 152. 193. 205. 119. 138. 142. 153. 176.
1629252584.09574	541.433050	528. 504. 489. 485. 535. 506. 522. 496. 466. 532.
1629252596.4455152	541.433050	165. 198. 127. 132. 231.  99. 163. 157. 111. 132.
1629252608.833143	541.433050	519. 543. 520. 585. 531. 528. 523. 542. 429. 590.
1629252620.787092	541.433050	171. 204. 127. 167. 173. 213. 111. 174. 121. 201.
1629252632.997926	541.433050	485. 541. 479. 521. 492. 553. 571. 510. 536. 487.
1629252645.0544517	541.433050	155. 161. 100. 120.  98. 174. 140. 145. 101. 138.
1629252657.2541997	541.433050	523. 553. 561. 513. 519. 530. 513. 541. 452. 490.
1629252669.4367962	541.433050	149. 128.  86. 160. 165. 271. 134.  92. 176. 169.
1629252681.7261689	541.433050	536. 580. 478. 555. 535. 549. 469. 531. 534. 538.
1629252694.8219876	541.433050	151. 165. 161.  67. 179. 118. 132. 145. 128. 253.
1629252706.9145584	541.433050	518. 566. 519. 519. 533. 536. 589. 502. 501. 501.
1629252719.156583	541.433050	160. 152. 134.  66.  94. 170. 209.  93. 137. 196.
1629252731.1468704	541.433050	523. 555. 530. 549. 477. 557. 544. 526. 490. 499.
1629252743.5682797	541.433050	170. 125. 218. 146.  52. 129. 155.  57. 152. 127.
1629252755.7609177	541.433050	506. 554. 509. 489. 503. 550. 517. 541. 556. 466.
1629252768.0771651	541.433050	135. 157. 149. 142. 196. 179. 113. 190. 145. 133.
1629252780.134477	541.433050	493. 534. 525. 531. 543. 495. 501. 559. 514. 521.
1629252792.1258047	541.433050	141. 171.  89. 158. 126.  95. 156. 131. 106.  79.
1629252804.5948238	541.433050	505. 539. 535. 518. 525. 524. 534. 532. 539. 518.
1629252816.4608114	541.433050	135. 139. 238. 134. 179.  92. 188. 111. 138. 144.
1629252829.188994	541.433050	522. 596. 461. 540. 503. 525. 524. 532. 589. 544.
1629252841.2848182	541.433050	181. 157. 103. 172. 121. 147. 131. 142. 125.  88.
1629252853.468471	541.433050	498. 513. 566. 535. 490. 488. 530. 536. 564. 536.
