1628874784.831007	541.433050	0. 1. 0. 1. 0. 0. 0. 0. 0. 1.
1628874794.9428737	541.433050	16.  4.  0.  0.  2.  0.  1.  0.  1.  0.
1628874805.0216334	541.433050	0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
1628874815.0877254	541.433050	 2. 10.  0. 15.  9. 17. 17. 42. 38. 13.
1628874825.378327	541.433050	0. 0. 1. 2. 0. 0. 0. 1. 0. 2.
1628874835.5583193	541.433050	 36.  82.   9.  44.  30.  51.  43.  35.  68. 104.
1628874845.6967213	541.433050	2. 1. 0. 0. 0. 0. 0. 1. 0. 1.
1628874855.8503926	541.433050	 23.  93.  84.  63.  65.  68.  76. 107. 107. 101.
1628874866.0814264	541.433050	0. 1. 2. 1. 1. 6. 3. 1. 2. 3.
1628874876.1731963	541.433050	 87. 144.  67. 130.  76. 102. 105. 115. 142. 125.
1628874886.7568936	541.433050	1. 3. 1. 1. 2. 1. 1. 4. 4. 0.
1628874896.9877696	541.433050	149. 114. 101. 100. 137. 105.  85. 101.  77. 138.
1628874907.2121916	541.433050	 2.  5.  1. 10.  5.  0.  0.  0.  1.  0.
1628874917.5637925	541.433050	115. 126.  63.  89. 125.  38.  99.  99.  61. 149.
1628874927.8571599	541.433050	 1.  3.  3.  7.  1.  2. 17.  0.  8.  3.
1628874938.1834025	541.433050	122. 121.  93. 132. 108.  77.  91. 117.  99. 113.
1628874948.474017	541.433050	1. 1. 6. 2. 7. 4. 2. 1. 0. 0.
1628874958.652004	541.433050	 80. 178.  27.  72. 134.  62. 138.  83. 120. 130.
1628874968.9520743	541.433050	3. 3. 0. 1. 1. 1. 0. 2. 0. 2.
1628874979.2934425	541.433050	 82. 139.  80.  74. 127. 109. 114. 112. 129. 100.
1628874989.6094441	541.433050	2. 8. 3. 2. 1. 6. 2. 6. 4. 3.
1628875000.1528275	541.433050	145. 162. 130. 128. 122. 156. 146. 151. 176. 114.
1628875010.586406	541.433050	 3.  6.  1. 17.  4.  4.  1.  7.  4.  7.
1628875020.8446102	541.433050	183. 215.  94. 133. 112. 112. 123. 123.  94. 160.
1628875031.1810472	541.433050	1. 5. 3. 2. 8. 0. 4. 3. 3. 7.
1628875041.4280217	541.433050	178. 241.  86. 121. 169. 167. 175. 110. 147. 110.
1628875051.7319345	541.433050	 9.  8.  9.  3.  9.  3.  6.  2. 17.  2.
1628875062.0282722	541.433050	163. 200. 125. 147. 110. 156.  77.  98. 152. 131.
1628875072.3532093	541.433050	 5.  4.  7. 10.  5.  3.  7.  6.  4.  3.
1628875082.6125522	541.433050	 98. 162.  85. 158. 141. 210. 149. 210. 196. 214.
1628875092.9157882	541.433050	 4.  5.  3.  3.  6. 23.  4.  5.  0.  2.
1628875103.227432	541.433050	198. 215. 129. 169. 198. 170. 182. 202. 186. 195.
1628875113.6138299	541.433050	21. 10. 15. 12. 21. 11.  6. 11. 11.  7.
1628875123.8761625	541.433050	219. 244. 177. 216. 253. 220. 235. 228. 216. 241.
1628875134.275978	541.433050	 8.  5.  3. 27.  0.  7. 19.  5.  6.  7.
1628875144.5880384	541.433050	211. 277. 179. 187. 233. 244. 233. 224. 224. 253.
1628875154.875264	541.433050	16.  1.  5.  1.  6.  7. 12.  1.  2.  9.
1628875165.188945	541.433050	233. 266. 207. 263. 270. 271. 218. 298. 277. 206.
1628875175.4916472	541.433050	16. 25.  4.  5. 11.  6.  4.  4.  4.  3.
1628875185.707923	541.433050	258. 280. 275. 233. 295. 225. 322. 275. 292. 242.
1628875196.0078883	541.433050	 8.  9. 12.  7.  3.  4.  6.  3.  2.  3.
1628875206.37072	541.433050	330. 323. 227. 315. 244. 283. 279. 324. 296. 288.
1628875216.7430983	541.433050	 8.  5. 12.  5.  6.  3.  8.  5.  4.  2.
1628875227.2879217	541.433050	280. 363. 255. 332. 272. 347. 307. 335. 259. 285.
1628875237.7843378	541.433050	 1.  5.  8.  2.  8.  5.  7.  6.  5. 10.
1628875248.180687	541.433050	280. 378. 269. 315. 332. 297. 299. 296. 285. 368.
1628875258.7461357	541.433050	 8. 15.  8.  7. 15. 11.  6.  7. 15. 10.
1628875269.2512078	541.433050	268. 368. 233. 283. 292. 310. 312. 364. 308. 285.
1628875279.6763685	541.433050	15. 14. 20. 14. 20. 19. 16.  2. 16. 16.
1628875290.0376778	541.433050	272. 365. 285. 300. 279. 312. 285. 276. 313. 254.
