1628273536.047574	541.433050	0. 2. 0. 0. 1. 0. 2. 1. 1. 1.
1628273578.1649368	541.433050	 7.  4.  2.  8. 10. 17. 10. 13. 24. 23.
1628273645.548538	541.433050	0. 0. 1. 3. 0. 0. 0. 0. 1. 0.
1628273680.607126	541.433050	23. 31. 23. 25. 20. 32. 24. 45. 32. 34.
1628273716.3895288	541.433050	0. 0. 0. 0. 0. 1. 1. 0. 0. 0.
1628273742.5118916	541.433050	34. 56. 30. 44. 36. 67. 46. 70. 55. 89.
1628273785.1456258	541.433050	1. 0. 1. 0. 1. 3. 2. 0. 0. 0.
1628273811.8866034	541.433050	 50.  78.  97.  91.  94.  69. 116.  89.  94.  93.
1628273860.0162797	541.433050	1. 1. 3. 2. 0. 1. 0. 1. 3. 0.
1628273889.4895983	541.433050	 55. 110.  92. 105.  70. 121.  64.  78.  61.  99.
1628273934.8054354	541.433050	0. 2. 0. 1. 3. 4. 2. 1. 1. 1.
1628273965.3501394	541.433050	61. 91. 88. 91. 85. 70. 82. 80. 61. 94.
1628273996.7585862	541.433050	1. 2. 1. 2. 1. 0. 4. 2. 1. 0.
1628274032.0260339	541.433050	 77. 121.  96.  53.  99.  80. 117.  65. 121. 103.
1628274069.3338292	541.433050	0. 0. 4. 6. 0. 0. 0. 2. 2. 2.
1628274098.2486932	541.433050	 76. 114. 109. 115.  85. 110. 106. 113.  98.  73.
1628274129.5194	541.433050	1. 3. 2. 4. 2. 6. 3. 2. 0. 1.
1628274154.5088596	541.433050	 49. 137. 100.  78. 111.  89.  85. 104. 120. 111.
1628274193.66957	541.433050	0. 1. 1. 1. 2. 3. 0. 1. 0. 1.
1628274220.170919	541.433050	156. 224. 189. 185. 199. 185. 211. 182. 184. 227.
1628274247.562321	541.433050	1. 4. 3. 2. 2. 5. 1. 3. 0. 4.
1628274272.5672424	541.433050	126. 227. 229. 231. 210. 248. 259. 218. 218. 256.
1628274302.9280941	541.433050	2. 4. 3. 3. 5. 2. 2. 0. 2. 5.
1628274326.1735482	541.433050	203. 323. 233. 276. 259. 242. 269. 263. 279. 271.
1628274361.8718016	541.433050	2. 0. 3. 8. 4. 5. 4. 4. 3. 5.
1628274437.1775217	541.433050	198. 272. 265. 276. 259. 265. 303. 239. 320. 290.
1628274463.5989933	541.433050	 4.  5.  2.  4.  5. 12.  8. 12.  3.  7.
1628274486.9906821	541.433050	230. 392. 294. 359. 397. 322. 348. 378. 344. 309.
1628274512.3001034	541.433050	2. 5. 9. 2. 3. 5. 9. 5. 4. 3.
1628274535.9757788	541.433050	299. 372. 356. 350. 255. 355. 350. 280. 316. 319.
1628274561.4536476	541.433050	 2.  6. 14.  8. 11.  3.  7.  5.  3.  5.
1628274590.7463734	541.433050	277. 382. 330. 327. 351. 352. 340. 405. 330. 353.
1628274618.042563	541.433050	 6.  3. 10.  7. 12.  4.  7.  7.  3.  7.
1628274742.4698486	541.433050	299. 380. 395. 352. 382. 411. 350. 403. 374. 397.
1628274767.7773798	541.433050	14. 13. 13. 14.  8.  8. 14. 16.  9.  3.
1628274790.3269627	541.433050	381. 431. 386. 383. 436. 380. 438. 414. 390. 442.
1628274817.666987	541.433050	 9.  7.  6.  8.  7.  7.  8. 11. 11.  6.
1628274845.5505948	541.433050	307. 399. 349. 391. 389. 374. 422. 323. 415. 412.
1628275003.6490853	541.433050	14.  6.  3.  8.  8. 10.  4.  8.  8.  4.
1628275129.8394055	541.433050	250. 421. 342. 357. 376. 405. 370. 371. 348. 373.
1628275160.5231054	541.433050	 9.  7. 16.  8.  8. 10.  8.  8.  4.  2.
1628275198.4438088	541.433050	285. 335. 336. 323. 318. 269. 320. 287. 351. 297.
1628275227.8891168	541.433050	 7.  5.  4.  6.  9. 10.  4.  8.  7.  7.
1628275253.8532944	541.433050	375. 334. 415. 414. 429. 379. 395. 406. 446. 437.
1628275279.9406896	541.433050	11. 12.  8. 20. 10. 10.  5.  5. 12.  6.
1628275305.3988829	541.433050	334. 376. 431. 339. 398. 418. 298. 473. 424. 429.
1628275338.5295966	541.433050	 9. 11.  9. 13.  9. 15.  7.  7. 11.  9.
1628275363.6026196	541.433050	381. 415. 411. 451. 475. 470. 463. 416. 475. 465.
1628275390.02746	541.433050	12.  5. 12. 13. 19. 10.  9.  3. 10. 14.
1628275454.4085703	541.433050	385. 447. 426. 382. 447. 414. 399. 493. 480. 461.
