Metadata,Ionization Freq.:541.433320:THz,Cooling Freq.:607.427844:THz,Repump Freq.:461.311320:THz,Window Start:160.000:us,Window Width:55.000:us,Cooling Sweeps Num:3:,Pulses Per Attempt:10
h,Time	ExpNum	AttemptNum	NeutralCounts	NeutralCounts_std	NumIons	PeakPos
1630649626.7146633	0	1	0.2	0
1630649661.166192	0	2	0.2	0
1630649699.580626	0	3	0.9	0
1630649734.1094341	0	4	0.1	0
1630649769.1058948	0	5	0.3	0
1630649803.608687	0	6	0.5	0
1630649842.5159495	0	7	0.0	0
1630649877.968993	0	8	0.0	0
1630649912.928649	0	9	0.2	0
1630649951.3681314	0	10	0.4	0
1630649985.9588144	0	11	0.3	0
1630650020.9001462	0	12	0.2	0
1630650055.6130238	0	13	0.1	0
1630650094.2823963	0	14	0.2	0
1630650129.2889879	0	15	0.5	0
1630650164.3240108	0	16	0.5	0
1630650203.1521633	0	17	0.2	0
1630650238.513423	0	18	0.3	0
1630650273.131393	0	19	0.3	0
1630650308.1341925	0	20	0.3	0
1630650347.012649	0	21	0.4	0
1630650382.5097728	0	22	0.1	0
1630650417.130091	0	23	0.0	0
1630650455.9872084	0	24	0.4	0
1630650491.4228897	0	25	0.1	0
1630650526.434482	0	26	0.2	0
1630650561.4219444	0	27	0.3	0
1630650600.2952006	0	28	0.2	0
1630650635.066651	0	29	0.3	0
1630650669.85025	0	30	0.1	0
1630650708.2650099	0	31	0.1	0
1630650742.8703377	0	32	0.5	0
1630650777.401136	0	33	0.2	0
1630650811.9877226	0	34	0.3	0
1630650850.2127502	0	35	0.5	0
1630650884.7627647	0	36	0.2	0
1630650919.7748334	0	37	0.2	0
1630650954.5842457	0	38	0.2	0
1630650992.9024043	0	39	0.2	0
1630651028.200197	0	40	0.5	0
1630651063.2071278	0	41	0.0	0
1630651101.8546596	0	42	0.7	0
1630651136.6598158	0	43	0.2	0
1630651171.5861762	0	44	0.4	0
1630651206.5664897	0	45	0.1	0
1630651245.0682228	0	46	0.3	0
1630651279.855659	0	47	0.5	0
1630651315.0951412	0	48	0.1	1
1630651353.7582052	0	49	0.0	0
1630651388.5085979	0	50	0.7	0
1630651423.1982408	0	51	0.2	0
1630651458.1057453	0	52	0.1	0
1630651496.7975876	0	53	0.2	0
1630651531.8836522	0	54	0.1	0
1630651566.5694342	0	55	0.4	0
1630651605.1596935	0	56	0.1	0
1630651640.2606387	0	57	0.1	0
1630651675.4744587	0	58	0.5	0
1630651710.399968	0	59	0.3	0
1630651749.1663928	0	60	0.5	0
1630651784.1868093	0	61	0.4	0
1630651819.942167	0	62	0.2	0
1630651858.0977156	0	63	0.3	0
1630651892.8911955	0	64	0.1	0
1630651927.8809502	0	65	0.2	0
1630651962.9783957	0	66	0.3	0
1630652001.480935	0	67	0.2	0
1630652036.2728736	0	68	0.5	0
1630652070.7801278	0	69	0.4	0
1630652105.5368476	0	70	0.4	0
1630652144.1861515	0	71	0.2	0
1630652179.4746964	0	72	0.1	0
1630652214.594381	0	73	0.2	0
1630652253.163983	0	74	0.1	0
1630652288.0644178	0	75	0.2	0
1630652323.0746465	0	76	0.0	0
1630652358.290786	0	77	0.1	0
1630652396.949603	0	78	0.2	0
1630652431.9296284	0	79	0.1	0
1630652467.8739378	0	80	0.3	0
1630652506.7698557	0	81	0.7	0
1630652542.7746437	0	82	0.4	0
1630652578.1292126	0	83	0.1	0
1630652613.440923	0	84	0.2	0
1630652652.3333468	0	85	0.3	0
1630652687.6818855	0	86	0.5	0
1630652724.3245194	0	87	0.1	0
1630652762.9475317	0	88	0.2	0
1630652797.9637773	0	89	0.2	0
1630652832.9293916	0	90	0.1	0
1630652868.1872804	0	91	0.5	0
1630652907.2691479	0	92	0.3	0
1630652943.0757804	0	93	0.1	0
1630652978.4564698	0	94	0.1	0
1630653017.4641216	0	95	0.2	0
1630653052.6746516	0	96	0.2	1
1630653088.367293	0	97	0.5	1
1630653124.2617197	0	98	0.6	1
1630653163.1169107	0	99	0.5	1
1630653198.517056	0	100	0.5	1
1630653233.590254	0	101	0.1	2
1630653273.1077266	0	102	0.6	2
1630653308.4556866	0	103	0.5	2
1630653343.5633955	0	104	0.7	2
1630653378.9087937	0	105	0.2	2
1630653417.7303581	0	106	0.5	2
1630653453.2295136	0	107	0.7	2
1630653488.836296	0	108	0.6	2
1630653527.6471188	0	109	0.3	2
1630653563.3611178	0	110	0.5	2
1630653598.9342122	0	111	1.0	2
1630653634.7536018	0	112	0.7	2
1630653674.124602	0	113	0.8	2
1630653709.6627262	0	114	0.4	2
1630653745.5011923	0	115	0.7	2
1630653784.8311336	0	116	0.4	2
1630653821.13282	0	117	0.7	2
1630653857.4449978	0	118	0.6	2
1630653892.841863	0	119	0.8	2
1630653931.9549885	0	120	0.7	2
1630653967.4284918	0	121	0.9	2
1630654003.3570018	0	122	0.4	2
1630654042.4075909	0	123	0.5	2
1630654077.7103765	0	124	0.9	2
1630654113.4697697	0	125	0.6	2
1630654148.7255063	0	126	0.8	2
1630654188.1293712	0	127	0.9	2
1630654223.7546875	0	128	0.4	2
1630654259.8313353	0	129	0.6	2
1630654299.1439664	0	130	1.1	2
1630654335.6429386	0	131	0.7	2
1630654371.593908	0	132	0.6	2
1630654407.739239	0	133	0.7	2
1630654446.9047327	0	134	0.5	2
1630654482.0450253	0	135	0.4	2
1630654517.781381	0	136	0.9	2
1630654556.6382067	0	137	0.6	2
1630654592.1179972	0	138	0.9	2
1630654627.4167633	0	139	0.5	2
1630654662.6822667	0	140	0.7	2
1630654701.9764173	0	141	0.6	2
