Metadata,Ionization Freq.:541.433320:THz,Cooling Freq.:607.427844:THz,Repump Freq.:461.311320:THz,Window Start:160.000:us,Window Width:55.000:us,Cooling Sweeps Num:3:,Pulses Per Attempt:10
h,Time	ExpNum	AttemptNum	NeutralCounts	NeutralCounts_std	NumIons	PeakPos
1631245355.6298263	0	1	0.2	0
1631245387.7619104	0	2	0.4	0
1631245423.856721	0	3	0.0	0
1631245456.041287	0	4	0.3	0
1631245488.236084	0	5	0.3	0
1631245524.3225234	0	6	0.2	0
1631245556.4900436	0	7	0.1	0
1631245588.6778986	0	8	0.1	0
1631245620.9151225	0	9	0.3	0
1631245656.9602058	0	10	0.1	0
1631245689.1713436	0	11	0.0	0
1631245721.3668542	0	12	0.1	0
1631245753.567012	0	13	0.1	0
1631245789.648772	0	14	0.1	0
1631245821.8410537	0	15	0.2	0
1631245854.0459743	0	16	0.1	0
1631245886.2221966	0	17	0.2	0
1631245922.3233507	0	18	0.0	0
1631245954.4900672	0	19	0.1	0
1631245986.743203	0	20	0.0	0
1631246018.8576965	0	21	0.0	0
1631246054.9515166	0	22	0.1	0
1631246087.150378	0	23	0.0	0
1631246119.3499548	0	24	0.2	0
1631246151.5522077	0	25	0.2	0
1631246187.624224	0	26	0.1	0
1631246219.8225813	0	27	0.1	0
1631246252.5248945	0	28	0.1	0
1631246284.6655092	0	29	0.2	0
1631246320.744401	0	30	0.2	0
1631246352.9543831	0	31	0.1	0
1631246385.1442416	0	32	0.0	0
1631246421.4188838	0	33	0.1	0
1631246453.875066	0	34	0.1	0
1631246486.0719306	0	35	0.1	0
1631246518.2573407	0	36	0.0	0
1631246554.362352	0	37	0.2	0
1631246586.5542262	0	38	0.1	0
1631246619.2349668	0	39	0.0	0
1631246651.4154477	0	40	0.0	0
1631246687.5087886	0	41	0.3	0
1631246719.7305164	0	42	0.2	1
1631246751.9280334	0	43	0.1	0
1631246784.0525966	0	44	0.1	0
1631246820.1562128	0	45	0.2	0
1631246852.3430755	0	46	0.0	0
1631246884.5481086	0	47	0.0	0
1631246916.7422519	0	48	0.0	0
1631246952.8249853	0	49	0.1	0
1631246985.4698532	0	50	0.2	0
1631247018.1462932	0	51	0.1	0
1631247050.809696	0	52	0.2	0
1631247086.8613558	0	53	0.1	0
1631247119.0526948	0	54	0.1	0
1631247151.245118	0	55	0.1	0
1631247187.919529	0	56	0.0	0
1631247220.1203952	0	57	0.0	0
1631247252.266191	0	58	0.0	0
1631247284.4080791	0	59	0.3	0
1631247320.5114052	0	60	0.0	0
1631247353.1329365	0	61	0.1	0
1631247385.8140774	0	62	0.1	0
1631247418.4467356	0	63	0.0	0
1631247454.5366852	0	64	0.0	0
1631247486.7417715	0	65	0.0	0
1631247518.9889936	0	66	0.1	0
1631247551.5752094	0	67	0.1	0
1631247588.1358461	0	68	0.3	0
1631247620.3173995	0	69	0.1	0
1631247652.5410655	0	70	0.1	0
1631247685.187032	0	71	0.1	0
1631247721.2633653	0	72	0.0	0
1631247754.407287	0	73	0.0	0
1631247787.0576868	0	74	0.1	0
1631247819.2616363	0	75	0.0	0
1631247855.8052695	0	76	0.0	0
1631247888.450156	0	77	0.1	0
1631247921.1347017	0	78	0.0	0
1631247957.651973	0	79	0.2	0
1631247989.929396	0	80	0.0	0
1631248022.525878	0	81	0.1	0
1631248055.6539276	0	82	0.1	0
1631248092.6449158	0	83	0.1	0
1631248124.8463886	0	84	0.1	0
1631248157.5263135	0	85	0.0	0
1631248190.1901171	0	86	0.0	0
1631248226.7223036	0	87	0.1	0
1631248259.4243739	0	88	0.2	0
1631248292.043714	0	89	0.2	0
1631248324.6992133	0	90	0.0	0
1631248361.2376935	0	91	0.1	0
1631248393.9131758	0	92	0.0	0
1631248426.5873086	0	93	0.2	0
1631248458.8878813	0	94	0.0	0
1631248495.8647249	0	95	0.0	0
1631248527.6369708	0	96	0.0	0
1631248560.726198	0	97	0.3	0
1631248597.2808814	0	98	0.0	0
1631248629.9525347	0	99	0.0	0
1631248662.6186085	0	100	0.2	0
1631248695.2761116	0	101	0.2	0
1631248731.828717	0	102	0.1	0
1631248764.4809906	0	103	0.0	0
1631248797.127017	0	104	0.1	0
1631248829.8134365	0	105	0.0	0
1631248866.3245413	0	106	0.1	0
1631248899.0077446	0	107	0.0	0
1631248931.6770568	0	108	0.0	0
1631248964.3256826	0	109	0.1	0
1631249000.8980281	0	110	0.0	0
1631249033.512684	0	111	0.0	0
1631249066.2046633	0	112	0.0	0
1631249099.3127453	0	113	0.1	0
1631249135.8692904	0	114	0.0	0
1631249168.9798176	0	115	0.0	0
1631249201.6627574	0	116	0.0	0
1631249238.2082973	0	117	0.0	0
1631249271.3169203	0	118	0.1	0
1631249303.9828448	0	119	0.0	0
1631249336.6868603	0	120	0.1	0
1631249373.6642232	0	121	0.0	0
1631249406.8003416	0	122	0.0	0
1631249439.9084144	0	123	0.1	0
1631249472.5880659	0	124	0.2	0
1631249509.5855148	0	125	0.0	0
1631249542.3391497	0	126	0.0	0
1631249575.379612	0	127	0.1	0
1631249608.0899372	0	128	0.3	0
1631249645.0344653	0	129	0.1	0
1631249678.190067	0	130	0.2	0
1631249711.297907	0	131	0.0	0
1631249748.425105	0	132	0.1	0
1631249781.4602165	0	133	0.1	0
1631249814.5842679	0	134	0.1	0
1631249847.3228905	0	135	0.1	0
1631249884.2625546	0	136	0.0	0
1631249917.8590682	0	137	0.4	0
1631249950.987948	0	138	0.1	0
1631249984.0941002	0	139	0.0	0
1631250021.110881	0	140	0.1	0
1631250054.2708445	0	141	0.0	0
