2020-09-10 15:56:22.225873	1.053917e-10
2020-09-10 15:56:22.926992	1.12909e-10
2020-09-10 15:56:23.619143	1.056766e-10
2020-09-10 15:56:24.288351	1.118882e-10
2020-09-10 15:56:24.988993	1.026618e-10
2020-09-10 15:56:25.686129	1.201651e-10
2020-09-10 15:56:26.361323	1.257358e-10
2020-09-10 15:56:27.051477	1.227763e-10
2020-09-10 15:56:27.708719	1.295893e-10
2020-09-10 15:56:28.391941	1.295893e-10
2020-09-10 15:56:29.080102	1.350097e-10
2020-09-10 15:56:29.765269	1.481925e-10
2020-09-10 15:56:30.444492	1.47243e-10
2020-09-10 15:56:31.104726	1.610431e-10
2020-09-10 15:56:31.816821	1.411342e-10
2020-09-10 15:56:32.478053	1.437771e-10
2020-09-10 15:56:33.160229	1.381115e-10
2020-09-10 15:56:33.838934	2.29806e-10
2020-09-10 15:56:34.543051	5.30923e-10
2020-09-10 15:56:35.226223	6.930422e-10
2020-09-10 15:56:35.904410	6.983597e-10
2020-09-10 15:56:36.571658	6.416559e-10
2020-09-10 15:56:37.269794	6.145385e-10
2020-09-10 15:56:37.953961	6.145385e-10
2020-09-10 15:56:38.639129	5.171229e-10
2020-09-10 15:56:39.334269	3.011803e-10
2020-09-10 15:56:40.004995	1.939211e-10
2020-09-10 15:56:40.678194	2.116301e-10
2020-09-10 15:56:41.385303	2.549057e-10
2020-09-10 15:56:42.064487	2.345142e-10
2020-09-10 15:56:42.766610	1.91025e-10
2020-09-10 15:56:43.493665	1.76671e-10
2020-09-10 15:56:44.175840	1.978063e-10
2020-09-10 15:56:44.860010	2.125401e-10
2020-09-10 15:56:45.559141	2.133631e-10
2020-09-10 15:56:46.275225	2.399741e-10
2020-09-10 15:56:46.932469	2.400928e-10
2020-09-10 15:56:47.643566	2.400928e-10
2020-09-10 15:56:48.343694	2.3108e-10
2020-09-10 15:56:49.032850	2.500314e-10
2020-09-10 15:56:49.730502	2.666801e-10
2020-09-10 15:56:50.445590	2.542569e-10
2020-09-10 15:56:51.124773	3.09196e-10
2020-09-10 15:56:51.834421	3.720402e-10
2020-09-10 15:56:52.502636	3.478505e-10
2020-09-10 15:56:53.185807	3.133107e-10
2020-09-10 15:56:53.856016	2.957758e-10
2020-09-10 15:56:54.569136	2.952456e-10
2020-09-10 15:56:55.302175	2.747117e-10
2020-09-10 15:56:55.962410	2.963059e-10
2020-09-10 15:56:56.622675	3.193087e-10
2020-09-10 15:56:57.300418	2.995977e-10
2020-09-10 15:56:57.962209	3.371839e-10
2020-09-10 15:56:58.658348	3.371839e-10
2020-09-10 15:56:59.381433	2.277012e-10
2020-09-10 15:57:00.056629	2.146845e-10
2020-09-10 15:57:00.770279	2.146845e-10
2020-09-10 15:57:01.457950	2.284371e-10
2020-09-10 15:57:02.159595	1.96113e-10
2020-09-10 15:57:02.856731	1.862693e-10
2020-09-10 15:57:03.540901	1.910408e-10
2020-09-10 15:57:04.238040	1.673971e-10
2020-09-10 15:57:04.919215	1.872505e-10
2020-09-10 15:57:05.616350	1.791715e-10
2020-09-10 15:57:06.284563	1.706335e-10
2020-09-10 15:57:06.986685	1.83753e-10
2020-09-10 15:57:07.655916	1.879785e-10
2020-09-10 15:57:08.327121	1.879785e-10
2020-09-10 15:57:08.997328	2.747117e-10
2020-09-10 15:57:09.668539	2.6778e-10
2020-09-10 15:57:10.336746	2.165361e-10
2020-09-10 15:57:11.039376	1.915868e-10
2020-09-10 15:57:11.729531	2.440334e-10
2020-09-10 15:57:12.400736	2.440334e-10
2020-09-10 15:57:13.091887	2.397446e-10
2020-09-10 15:57:13.784036	2.112503e-10
2020-09-10 15:57:14.488154	2.387713e-10
2020-09-10 15:57:15.161353	2.608246e-10
2020-09-10 15:57:15.874527	3.143473e-10
2020-09-10 15:57:16.575652	3.036728e-10
2020-09-10 15:57:17.252859	2.350048e-10
2020-09-10 15:57:17.947002	1.713219e-10
2020-09-10 15:57:18.636159	1.713219e-10
2020-09-10 15:57:19.365209	1.901387e-10
2020-09-10 15:57:20.054932	1.568967e-10
2020-09-10 15:57:20.709692	1.641133e-10
2020-09-10 15:57:21.394858	1.687265e-10
2020-09-10 15:57:22.071088	1.58052e-10
2020-09-10 15:57:22.776714	1.456683e-10
2020-09-10 15:57:23.500289	1.604891e-10
2020-09-10 15:57:24.194949	1.618264e-10
2020-09-10 15:57:24.892085	1.764811e-10
2020-09-10 15:57:25.600191	1.423528e-10
2020-09-10 15:57:26.326766	1.637097e-10
2020-09-10 15:57:27.007945	1.52869e-10
2020-09-10 15:57:27.708072	1.481767e-10
2020-09-10 15:57:28.387256	1.481767e-10
2020-09-10 15:57:29.078407	1.550214e-10
2020-09-10 15:57:29.775057	1.606949e-10
2020-09-10 15:57:30.502113	1.608057e-10
2020-09-10 15:57:31.232161	1.689085e-10
2020-09-10 15:57:31.929330	1.790528e-10
2020-09-10 15:57:32.599537	1.711716e-10
2020-09-10 15:57:33.317617	1.511757e-10
2020-09-10 15:57:34.028716	1.333005e-10
2020-09-10 15:57:34.717903	1.255696e-10
2020-09-10 15:57:35.408098	1.731893e-10
2020-09-10 15:57:36.097256	4.193513e-10
2020-09-10 15:57:36.793394	6.066731e-10
2020-09-10 15:57:37.486540	4.962171e-10
2020-09-10 15:57:38.172704	5.460208e-10
2020-09-10 15:57:38.865851	5.460208e-10
2020-09-10 15:57:39.544037	4.828206e-10
2020-09-10 15:57:40.234282	4.539702e-10
2020-09-10 15:57:40.927427	3.201949e-10
2020-09-10 15:57:41.614647	1.820201e-10
2020-09-10 15:57:42.309297	2.047064e-10
2020-09-10 15:57:42.996001	2.151514e-10
2020-09-10 15:57:43.682166	1.619926e-10
2020-09-10 15:57:44.373830	1.609006e-10
2020-09-10 15:57:45.040048	1.967064e-10
2020-09-10 15:57:45.769098	2.259445e-10
2020-09-10 15:57:46.479746	2.255014e-10
2020-09-10 15:57:47.210335	2.312145e-10
2020-09-10 15:57:47.927930	2.227636e-10
2020-09-10 15:57:48.606116	2.227636e-10
2020-09-10 15:57:49.319210	2.303995e-10
2020-09-10 15:57:50.004377	2.128012e-10
2020-09-10 15:57:50.705502	2.253906e-10
2020-09-10 15:57:51.397165	2.290227e-10
2020-09-10 15:57:52.089314	2.888757e-10
2020-09-10 15:57:52.784454	3.30363e-10
2020-09-10 15:57:53.503598	3.729106e-10
2020-09-10 15:57:54.221678	3.57156e-10
2020-09-10 15:57:54.905848	3.184383e-10
2020-09-10 15:57:55.621934	2.960052e-10
2020-09-10 15:57:56.323057	2.691806e-10
2020-09-10 15:57:57.014209	2.77228e-10
2020-09-10 15:57:57.698379	2.87309e-10
2020-09-10 15:57:58.379557	2.834791e-10
