1	1	541.433000	True	7.000000	1488.600000	30.519502	629.900000	18.118775
1	2	541.433005	False	6.000000	632.900000	21.791971	620.500000	20.920086
1	3	541.433010	False	11.000000	636.500000	17.889941	625.100000	12.660569
1	4	541.433015	False	4.000000	617.800000	34.827575	625.500000	18.326211
1	5	541.433020	False	16.000000	635.200000	36.237550	621.700000	30.636743
1	6	541.433025	False	17.000000	613.300000	16.655630	636.200000	17.051686
1	7	541.433030	False	19.000000	629.300000	23.706750	640.900000	29.673052
1	8	541.433035	False	14.000000	623.300000	17.349640	640.700000	27.133190
1	9	541.433040	False	17.000000	631.200000	16.460863	620.400000	24.038303
1	10	541.433045	False	14.000000	623.800000	21.245235	622.900000	33.622760
1	11	541.433050	False	12.000000	622.400000	20.876781	630.100000	27.551588
1	12	541.433055	False	13.000000	641.600000	23.584741	615.700000	25.373411
1	13	541.433060	False	10.000000	620.700000	21.835979	612.200000	25.114936
1	14	541.433065	False	12.000000	626.300000	15.868522	611.600000	23.457195
1	15	541.433070	False	5.000000	645.300000	31.805817	627.800000	26.471872
1	16	541.433075	False	6.000000	625.900000	24.586378	611.100000	19.735501
1	17	541.433080	False	3.000000	609.600000	19.769674	616.200000	30.821421
2	1	541.433000	False	4.000000	625.900000	24.643255	625.500000	17.258331
2	2	541.433005	False	4.000000	631.300000	34.606502	616.400000	22.852571
2	3	541.433010	False	13.000000	620.100000	27.259677	620.600000	17.726816
2	4	541.433015	False	8.000000	611.500000	27.012034	620.100000	8.915716
2	5	541.433020	False	8.000000	613.700000	21.854290	620.200000	25.553082
2	6	541.433025	False	20.000000	630.900000	18.662529	619.800000	22.635371
2	7	541.433030	False	20.000000	619.800000	30.749959	618.500000	24.715380
2	8	541.433035	False	19.000000	626.700000	24.265407	609.700000	22.118092
2	9	541.433040	False	23.000000	624.500000	19.022355	625.400000	30.417758
2	10	541.433045	False	21.000000	626.500000	20.229928	634.500000	25.429314
2	11	541.433050	False	12.000000	620.300000	13.266876	633.100000	19.720294
2	12	541.433055	True	16.000000	1549.700000	38.057982	618.600000	24.787900
2	13	541.433060	False	9.000000	620.700000	33.337816	635.700000	26.023259
2	14	541.433065	False	9.000000	630.100000	21.068697	605.600000	30.213242
2	15	541.433070	False	11.000000	613.400000	27.850314	604.600000	25.943014
2	16	541.433075	False	8.000000	637.000000	17.378147	617.800000	26.316535
2	17	541.433080	False	6.000000	633.000000	25.608592	628.300000	20.576929
3	1	541.433000	False	4.000000	620.500000	20.838666	625.200000	17.371241
3	2	541.433005	False	6.000000	624.600000	27.463430	625.400000	24.988797
3	3	541.433010	False	3.000000	613.100000	26.782270	610.700000	18.973929
3	4	541.433015	False	16.000000	616.000000	19.788886	627.800000	30.662029
3	5	541.433020	False	12.000000	629.400000	15.160475	629.800000	22.310536
3	6	541.433025	True	12.000000	1502.600000	50.194024	623.700000	15.975293
3	7	541.433030	False	16.000000	622.900000	18.052424	619.600000	7.774317
3	8	541.433035	False	15.000000	628.000000	17.725688	620.600000	25.912159
3	9	541.433040	False	16.000000	627.800000	22.807016	623.500000	24.642443
3	10	541.433045	True	12.000000	1527.800000	36.542578	624.700000	24.734793
3	11	541.433050	False	12.000000	630.100000	26.871732	620.900000	22.779157
3	12	541.433055	False	9.000000	623.700000	30.594281	626.100000	22.607300
3	13	541.433060	False	13.000000	616.700000	29.906688	638.100000	22.984560
3	14	541.433065	False	8.000000	623.300000	29.933426	621.300000	20.832907
3	15	541.433070	False	5.000000	625.700000	32.311144	624.700000	26.903717
3	16	541.433075	False	6.000000	616.900000	23.863990	619.300000	23.293991
3	17	541.433080	True	3.000000	1490.900000	36.250379	633.200000	15.104966
4	1	541.433000	False	2.000000	626.500000	37.728636	610.900000	18.430681
4	2	541.433005	False	1.000000	636.200000	26.607518	629.300000	20.450183
4	3	541.433010	False	5.000000	618.700000	25.239057	631.500000	18.364368
4	4	541.433015	False	11.000000	621.200000	13.496666	622.300000	13.289470
4	5	541.433020	False	2.000000	622.700000	14.366976	634.400000	23.694725
4	6	541.433025	True	9.000000	1464.200000	47.311309	632.100000	23.855607
4	7	541.433030	False	15.000000	627.900000	28.654668	625.300000	21.316895
4	8	541.433035	True	9.000000	1447.500000	46.312525	624.300000	22.086421
