Metadata,Ionization Freq.:541.433047:THz,Cooling Freq.:607.426010:THz,Repump Freq.:461.312085:THz,Window Start:160.000:us,Window Width:55.000:us,Cooling Sweeps Num:3:,Pulses Per Attempt:[1. 3.]
h,Time	AttemptNum	PulsesPer	Trapped	IonCounts138	IonCounts138_std	NeutralCounts		BG	BG_std
1621633898.5258238	1	1.0	True	745.6	22.0	8.0	649.1	22.5
1621633934.1158905	2	3.0	False	658.8	27.4	22.3	646.2	24.4
1621633968.8393023	1	1.0	False	646.5	26.4	19.0	660.7	19.1
1621634004.9236364	2	3.0	False	665.2	38.5	27.0	654.5	24.4
1621634040.1737118	1	1.0	False	653.4	27.2	23.0	647.4	21.7
1621634075.4892998	2	3.0	False	672.6	23.5	32.7	662.1	25.3
1621634110.5264533	1	1.0	True	1848.9	27.0	18.0	654.0	26.1
1621634145.9342418	2	3.0	True	2925.3	87.8	22.3	673.8	15.4
1621634181.4314332	1	1.0	False	654.1	28.9	16.0	653.1	28.4
1621634218.740793	2	3.0	False	667.1	19.6	21.7	653.9	21.1
1621634254.6197784	1	1.0	True	1846.7	33.6	17.0	655.2	33.1
1621634290.1140893	2	3.0	True	5949.9	64.6	20.3	653.9	21.0
1621634325.9253478	1	1.0	False	666.3	14.2	12.0	645.6	29.6
1621634362.4567719	2	3.0	True	4812.6	473.3	24.0	657.4	33.3
1621634398.9053614	1	1.0	False	652.3	22.3	15.0	665.0	18.6
1621634434.9600768	2	3.0	True	2919.6	51.7	22.7	661.0	20.5
1621634471.7756422	1	1.0	False	654.9	20.8	8.0	642.3	23.5
1621634508.9612825	2	3.0	False	672.2	31.4	19.7	652.6	22.7
1621634546.1735096	1	1.0	False	660.5	15.4	22.0	674.3	27.9
1621634582.777191	2	3.0	False	672.8	25.1	30.3	652.9	22.2
