Metadata,Ionization Freq.:541.433050:THz,Cooling Freq.:607.425990:THz,Repump Freq.:461.312090:THz,Window Start:160.000:us,Window Width:55.000:us,Cooling Sweeps Num:3:,Pulses Per Attempt:10
h,Time	ExpNum	AttemptNum	NeutralCounts	NeutralCounts_std	NumIons	PeakPos
1631545837.3804808	0	1	1.7	0
1631545869.5317106	0	2	3.1	0
1631545902.2088535	0	3	4.3	0
1631545934.4407864	0	4	3.4	1
1631545970.4733336	0	5	4.6	1
1631546002.6666613	0	6	3.0	1
1631546034.9095795	0	7	3.1	2
1631546070.916314	0	8	6.2	2
1631546103.123065	0	9	5.1	2
1631546135.3135517	0	10	4.0	2
1631546167.5172958	0	11	6.1	2
1631546203.595348	0	12	3.8	2
1631546235.7971256	0	13	4.2	2
1631546268.030704	0	14	4.5	3
1631546804.7519488	1	1	3.2	0
1631546841.2573402	1	2	3.2	0
1631546873.455235	1	3	3.0	0
1631546905.692135	1	4	4.2	2
1631546937.8759124	1	5	4.0	1
1631546974.4504745	1	6	4.0	3
1631547513.4852839	2	1	3.3	0
1631547546.0775015	2	2	2.2	0
1631547578.7624974	2	3	2.3	0
1631547615.3494027	2	4	3.8	1
1631547647.9502711	2	5	5.1	1
1631547680.6354637	2	6	3.5	1
1631547712.8297026	2	7	2.3	1
1631547749.4281669	2	8	4.1	2
1631547782.067756	2	9	3.6	3
1631548320.195079	3	1	3.2	0
1631548353.2755616	3	2	2.6	0
1631548390.2882187	3	3	2.8	0
1631548422.9600701	3	4	2.7	0
1631548456.1964586	3	5	4.3	1
1631548489.2309082	3	6	4.0	1
1631548527.2566707	3	7	3.2	1
1631548561.7657244	3	8	4.7	1
1631548597.2496476	3	9	4.5	1
1631548636.4737964	3	10	4.0	1
1631548670.1103761	3	11	4.1	1
1631548705.1808763	3	12	4.6	1
1631548739.2766094	3	13	4.1	2
1631548777.641812	3	14	3.9	2
1631548813.0434322	3	15	4.4	2
1631548848.0583446	3	16	4.6	2
1631548886.5608752	3	17	4.8	2
1631548920.5457623	3	18	4.0	3
1631549460.9931712	4	1	2.2	1
1631549494.0721874	4	2	4.3	1
1631549531.2023845	4	3	3.3	1
1631549565.2477129	4	4	3.5	1
1631549598.8243153	4	5	4.4	1
1631549632.4402077	4	6	5.1	1
1631549669.8887458	4	7	3.3	1
1631549703.9555998	4	8	3.4	1
1631549737.6243825	4	9	4.3	1
1631549771.6248014	4	10	3.8	1
1631549809.558062	4	11	3.3	1
1631549843.1510336	4	12	3.9	1
1631549876.7452729	4	13	2.5	1
1631549914.706253	4	14	3.6	1
1631549948.2859395	4	15	4.6	1
1631549982.3601058	4	16	4.8	1
1631550015.945684	4	17	4.3	1
1631550053.9281268	4	18	3.3	1
1631550087.961163	4	19	4.0	1
1631550121.1244726	4	20	2.4	1
1631550155.1435635	4	21	3.5	1
1631550193.083723	4	22	4.2	1
1631550226.2150683	4	23	3.7	1
1631550259.3371453	4	24	4.6	1
1631550296.347661	4	25	4.9	1
1631550329.457127	4	26	3.7	1
1631550362.6208754	4	27	5.3	1
1631550396.2132826	4	28	4.0	1
1631550433.6754067	4	29	2.9	1
1631550467.300784	4	30	4.4	1
1631550500.9308078	4	31	3.2	2
1631550534.4445806	4	32	4.4	2
1631550571.9340243	4	33	4.4	2
1631550605.5397499	4	34	4.0	2
1631550639.1219933	4	35	4.7	2
1631550672.9001784	4	36	3.9	2
1631550706.0048509	4	37	5.0	2
1631550739.608753	4	38	5.9	2
1631550773.2879078	4	39	4.0	3
1631551318.994951	5	1	3.6	0
1631551352.5869882	5	2	3.1	1
1631551386.1098466	5	3	5.2	1
1631551419.7049546	5	4	2.9	1
1631551457.1823363	5	5	3.8	1
1631551490.7831445	5	6	3.9	1
1631551524.8641255	5	7	5.1	1
1631551558.4955802	5	8	3.7	3
1631552104.2868843	6	1	2.6	0
1631552138.7082472	6	2	3.5	0
1631552172.8313925	6	3	3.5	1
1631552206.8615232	6	4	3.1	1
1631552245.30167	6	5	4.4	3
1631552785.2747474	7	1	3.5	0
1631552820.2262754	7	2	2.5	0
1631552858.6210446	7	3	2.6	0
1631552892.7624996	7	4	3.0	1
1631552927.6905906	7	5	4.3	1
1631552961.7621393	7	6	3.4	1
1631553000.1739976	7	7	3.3	1
1631553034.2101715	7	8	5.6	1
1631553068.2821887	7	9	1.8	1
1631553102.8056033	7	10	4.0	1
1631553141.227568	7	11	4.0	1
1631553175.766834	7	12	3.3	1
1631553210.2819228	7	13	4.1	1
1631553249.6584263	7	14	4.2	1
1631553284.6519132	7	15	4.6	1
1631553319.1450825	7	16	3.6	1
1631553353.758075	7	17	3.7	2
1631553392.087655	7	18	5.7	2
1631553426.614955	7	19	5.3	2
1631553461.150906	7	20	4.9	2
1631553499.7665403	7	21	4.5	2
1631553534.5097172	7	22	3.8	3
1631554086.843086	8	1	1.4	0
1631554121.7858455	8	2	3.1	0
1631554161.0974038	8	3	2.8	0
1631554195.6712015	8	4	1.9	0
1631554230.6392508	8	5	2.9	0
1631554269.4897344	8	6	2.3	0
1631554304.4965725	8	7	4.3	0
1631554339.494483	8	8	2.7	0
1631554374.9715335	8	9	2.7	0
1631554413.84598	8	10	2.8	0
1631554449.28665	8	11	3.5	0
1631554484.8304546	8	12	2.9	1
1631554524.0818858	8	13	2.6	1
1631554558.661577	8	14	3.1	1
1631554594.0874796	8	15	4.2	1
1631554629.1391788	8	16	3.4	2
1631554667.9597764	8	17	5.7	2
1631554702.963962	8	18	4.7	2
1631554737.4797118	8	19	3.4	2
1631554776.7858186	8	20	3.2	2
