212.3	0	0	0	214.1	14.949581933953873	0
201.1	0	0	0	197.1	8.514105942493316	0
19707.9	373.2	295.9	224.9	198.2	15.822768405054786	0
204.3	0	0	0	202.2	12.921300244170476	0
203.4	0	0	0	204.7	9.675226095549396	0
212.5	0	0	0	199.9	7.175653280364096	0
418.5	2054.7	1932.9	1074.7	208.2	13.577923257994943	0
203.3	0	0	0	203.4	13.410443691392167	0
200.2	0	0	0	203.0	14.484474446799926	0
201.4	0	0	0	203.9	12.90310040261642	0
208.8	0	0	0	213.0	18.772320048411704	1
205.5	0	0	0	209.9	12.242957159118054	1
208.9	0	0	0	205.0	15.968719422671311	1
197.9	0	0	0	203.2	12.21310771261762	1
212.6	0	0	0	198.7	13.935924798878615	1
27357.8	1762.6	1843.9	329.3	206.3	7.62954782408499	1
5786.2	238.2	221.8	210.4	214.8	12.851459061133875	1
203.6	0	0	0	211.7	9.466255859631092	1
10592.8	762.2	280.1	545.6	211.0	15.504837954651444	1
203.6	0	0	0	206.4	17.97887649437528	1
201.7	0	0	0	202.2	14.76346842716846	2
215.0	0	0	0	196.1	12.99576854210631	2
220.1	0	0	0	200.3	13.122880781291887	2
191.7	0	0	0	208.8	16.70209567689037	2
1956.1	201.7	207.5	199.9	203.1	7.917701686727027	2
208.2	0	0	0	197.2	10.067770358922575	2
192.8	0	0	0	206.1	7.542545989253231	2
194.7	0	0	0	198.9	11.370576062803503	2
5539.7	215.6	206.1	200.7	194.1	10.866922287382017	2
203.5	0	0	0	202.8	10.952625256074455	2
2193.7	1910.5	227.7	985.1	212.4	18.045498053531247	3
36626.9	777.4	448.1	550.2	201.1	12.565428763078481	3
203.6	0	0	0	196.8	12.75774274705365	3
200.7	0	0	0	201.6	17.25224623056372	3
46340.3	1265.9	628.9	465.8	201.2	12.367699866992245	3
204.2	0	0	0	205.9	11.44071676076285	3
191.4	0	0	0	199.6	14.221111067704943	3
195.3	0	0	0	196.7	10.218121158021175	3
189.4	0	0	0	197.1	19.42395428330699	3
7136.1	527.5	239.3	323.1	187.3	9.654532614269838	3
2621.8	251.7	211.5	213.3	197.4	14.947909552843834	4
206.2	0	0	0	206.0	15.42076522096099	4
173.4	0	0	0	206.0	14.25482374496437	4
314.6	1851.2	210.9	898.1	160.7	12.923234889144435	4
213.2	340.7	1739.6	228.9	162.4	15.52546295606028	4
175.3	0	0	0	174.8	10.916043239196151	4
207.7	352.0	1765.6	236.6	171.9	11.596982366115766	4
1677.9	718.8	262.6	198.6	187.8	14.23938200906205	4
174.3	0	0	0	175.8	9.579144011862438	4
166.7	0	0	0	172.0	14.135062787267696	4
4402.3	411.1	435.8	402.0	180.0	15.440207252495027	5
184.8	0	0	0	174.8	18.214280112043955	5
172.0	0	0	0	180.4	8.867919710958146	5
172.3	0	0	0	171.1	12.597221915962265	5
1341.5	222.6	172.8	175.0	170.7	11.428473213863697	5
442.2	486.1	373.7	281.9	172.4	7.432361670424819	5
262.1	422.3	1715.8	315.0	176.0	14.331782861877304	5
1118.7	182.6	172.2	178.0	173.3	7.483982896827063	5
899.5	673.9	220.0	215.0	173.9	12.0867696263311	5
5218.8	196.3	176.8	177.1	178.5	13.92300254973761	5
181.7	0	0	0	176.3	7.798076685952761	6
174.7	0	0	0	181.2	11.01635148313633	6
173.6	0	0	0	177.7	10.8816359064251	6
177.0	0	0	0	173.4	11.85073837362044	6
184.0	0	0	0	174.1	11.878131166138887	6
198.9	0	0	0	166.9	14.222868908908637	6
5230.5	201.2	176.2	180.1	171.9	9.332202312423366	6
173.8	0	0	0	170.0	16.727223320085137	6
169.2	0	0	0	178.3	11.153923076657827	6
1753.4	180.6	178.2	174.2	169.1	15.67450158697239	6
1265.4	773.4	244.4	359.4	167.7	12.296747537458838	7
167.4	0	0	0	175.5	14.23551895787435	7
165.1	0	0	0	172.9	15.20164464786623	7
173.1	0	0	0	170.7	10.000499987500625	7
186.8	0	0	0	165.0	14.919785521246611	7
164.1	0	0	0	166.6	12.611106216347558	7
1347.7	568.1	339.4	581.4	171.6	17.22324011328879	7
170.1	0	0	0	149.0	11.610340218959994	7
163.1	0	0	0	158.6	12.208193969625482	7
165.7	0	0	0	166.7	9.274157643689264	7
172.2	0	0	0	166.5	20.051184503664615	8
172.0	0	0	0	180.8	14.076931483814219	8
2239.0	790.2	249.0	505.9	168.2	19.77776529337933	8
481.2	231.4	230.5	216.6	166.5	10.375451797391765	8
580.1	335.9	198.6	175.8	164.3	11.331813623599711	8
2049.8	1773.1	191.0	850.8	149.8	10.486181383134664	8
158.2	0	0	0	167.9	10.435037134576955	8
164.8	0	0	0	156.8	12.32720568498798	8
3551.3	409.9	1697.0	209.0	157.5	9.912113800799505	8
163.9	166.9	161.3	161.6	156.0	8.497058314499201	8
737.9	229.6	202.9	168.1	159.1	9.321480569094161	9
701.6	222.0	200.8	181.8	158.9	11.466908912169837	9
173.0	0	0	0	160.4	18.59139585937538	9
159.8	0	0	0	172.9	11.326517558367179	9
177.6	0	0	0	157.9	9.332202312423366	9
155.0	0	0	0	163.3	8.438601779915913	9
160.0	0	0	0	160.3	10.507616285342742	9
5256.3	187.0	154.0	157.5	167.5	11.447707194019246	9
158.8	0	0	0	159.5	15.84455742518547	9
165.9	0	0	0	168.8	10.796295661012623	9
154.3	0	0	0	166.3	10.668176976409795	10
150.6	0	0	0	149.8	10.731262740237051	10
152.5	0	0	0	152.7	10.373523991392702	10
155.5	0	0	0	172.5	12.808200498118383	10
149.1	0	0	0	160.6	10.6226173799116	10
2048.4	1659.2	175.3	922.4	153.0	11.445523142259598	10
777.5	632.3	520.6	380.1	162.7	9.187491496594705	10
157.6	0	0	0	163.7	7.043436661176133	10
159.5	0	0	0	161.5	8.273451516749223	10
161.3	0	0	0	154.7	10.696261028976433	10
159.1	0	0	0	166.0	13.1224997618594	11
162.0	0	0	0	162.5	13.154847015454038	11
165.9	0	0	0	163.7	11.79025020938911	11
153.2	0	0	0	162.5	9.047098982546835	11
2021.7	822.6	180.9	923.7	151.8	9.484724561103501	11
772.4	366.6	189.7	172.2	165.3	11.55897919368315	11
167.0	0	0	0	165.7	10.686907878334125	11
167.3	0	0	0	162.2	10.02796090937734	11
8506.1	466.4	1507.8	248.5	168.2	13.021520648526423	11
212.4	154.8	150.8	160.5	155.4	11.253443917308159	11
155.9	0	0	0	158.7	13.594484175576504	12
149.8	0	0	0	146.1	17.3	12
3367.0	521.8	263.3	551.7	148.6	9.635351576356722	12
152.0	0	0	0	143.9	12.397177098033245	12
151.5	0	0	0	148.1	10.746627377926528	12
156.3	0	0	0	153.7	12.73616896872839	12
152.1	0	0	0	151.1	11.475626344561764	12
154.3	0	0	0	150.5	10.984079387914129	12
7492.6	784.6	474.4	393.8	149.6	14.347125147568763	12
158.0	0	0	0	169.9	10.511422358558333	12
152.8	0	0	0	154.0	11.366617790706258	13
5511.3	2000.8	855.1	953.5	145.9	11.640017182117903	13
150.3	0	0	0	151.2	9.682974749528164	13
148.3	0	0	0	156.9	11.273420066687837	13
1455.0	479.4	549.4	265.9	157.0	10.305338422390601	13
143.6	0	0	0	149.6	9.840731680114036	13
151.0	0	0	0	149.0	11.3754120804479	13
5106.8	516.4	883.8	294.8	144.4	9.068627239003707	13
147.7	0	0	0	146.0	12.633289357883005	13
140.9	0	0	0	143.2	12.253978945632314	13
8521.1	1602.8	187.0	579.2	150.2	10.176443386566842	14
150.0	0	0	0	148.3	8.809653795694812	14
157.8	0	0	0	155.6	13.26800663249759	14
7068.9	159.5	158.7	153.7	156.4	9.25418824100742	14
155.4	0	0	0	148.4	7.825599018605541	14
146.7	0	0	0	152.0	11.108555261599053	14
707.7	249.0	394.3	229.3	141.8	5.96322060635023	14
145.8	0	0	0	154.9	14.996332885075606	14
152.0	0	0	0	155.1	9.289241088485108	14
1504.5	322.0	230.1	165.9	150.8	12.196720870791463	14
147.6	0	0	0	152.3	6.588626564011653	15
164.6	0	0	0	164.6	9.891410415102591	15
1068.6	1097.2	238.2	352.6	155.9	10.024470060806207	15
128.9	0	0	0	145.1	7.8670197660867744	15
148.0	0	0	0	135.7	6.388270501473776	15
3580.3	386.8	1749.9	206.2	149.6	15.68566224295296	15
151.1	0	0	0	147.9	11.04943437466371	15
144.5	0	0	0	142.0	12.328828005937952	15
17155.6	1926.4	2708.8	532.3	144.9	6.20403094769844	15
154.9	0	0	0	150.7	5.25452186216786	15
148.4	0	0	0	147.6	7.863841300534999	16
11858.6	2650.3	187.5	158.4	154.5	10.200490184299968	16
155.5	0	0	0	148.1	12.980369794424194	16
151.2	0	0	0	151.8	10.684568311354464	16
147.7	0	0	0	157.2	12.905812643921342	16
143.6	0	0	0	145.8	8.930845424706442	16
2195.8	3675.0	248.9	1534.7	141.3	8.450443775329198	16
140.4	0	0	0	152.7	10.621205204683696	16
152.7	0	0	0	150.7	13.357020625873123	16
153.6	0	0	0	156.1	11.596982366115766	16
151.3	0	0	0	147.0	13.19090595827292	17
1014.8	522.8	199.5	325.6	148.8	8.997777503361595	17
158.5	0	0	0	156.3	12.562245022288014	17
164.0	0	0	0	156.6	13.162066707018317	17
168.1	0	0	0	155.3	13.061776295741709	17
159.0	0	0	0	159.3	8.672369918309528	17
8844.2	3094.4	219.8	1561.4	155.7	9.889893831583837	17
162.3	0	0	0	155.5	9.800510190801292	17
166.0	0	0	0	166.3	11.489560478973946	17
3757.0	1809.3	1619.9	917.9	164.6	8.788629017087933	17
163.0	0	0	0	154.8	8.109253973085316	18
7204.9	7642.4	304.3	2318.3	156.2	14.7770091696527	18
1982.7	1858.5	182.0	834.4	164.9	9.822932352408825	18
161.7	0	0	0	158.1	15.20164464786623	18
162.8	0	0	0	167.5	18.298907071188705	18
164.1	0	0	0	170.8	13.548431643551957	18
161.1	0	0	0	156.6	13.705473359209451	18
162.0	0	0	0	168.1	14.494481708567573	18
165.5	0	0	0	164.0	11.77285012220915	18
7428.8	1206.4	351.6	376.6	162.1	13.612126946219682	18
165.8	0	0	0	167.9	11.579723658188048	19
166.2	0	0	0	172.3	14.539944979263161	19
3189.8	969.4	3126.0	431.4	168.6	7.310266752998826	19
172.3	0	0	0	170.8	14.681961721786365	19
10222.4	3248.5	213.4	1462.2	168.5	10.062305898749054	19
165.9	0	0	0	172.1	15.332644912082193	19
172.0	0	0	0	171.4	12.109500402576483	19
18542.0	1094.9	470.0	344.5	169.1	17.68304272459918	19
168.9	0	0	0	162.9	13.133544837552428	19
166.3	0	0	0	168.7	17.91116969938033	19
18325.8	1944.3	3024.5	993.2	165.7	6.9	20
175.8	0	0	0	164.4	13.02459212413195	20
184.3	0	0	0	164.6	13.162066707018317	20
164.7	0	0	0	172.3	12.915494570476193	20
156.8	0	0	0	164.3	13.371985641631538	20
166.2	0	0	0	159.7	6.293647591023825	20
166.6	0	0	0	167.2	14.323407415835103	20
163.7	0	0	0	163.3	16.161992451427516	20
158.5	0	0	0	165.7	4.243819034784589	20
3546.6	184.8	169.5	159.3	166.8	14.069825869569247	20
164.3	0	0	0	162.9	10.55888251663025	21
3561.8	897.9	375.2	281.9	175.9	16.476953601925324	21
159.2	0	0	0	169.1	19.43424812026439	21
161.2	0	0	0	165.7	6.9	21
173.1	0	0	0	154.1	11.09459327780879	21
169.4	0	0	0	151.5	14.78681845428556	21
162.4	0	0	0	161.1	12.003749414245533	21
156.4	0	0	0	155.3	13.971757226634022	21
154.0	0	0	0	154.1	12.308127396155761	21
153.6	0	0	0	144.8	11.329607230614839	21
154.3	0	0	0	156.1	8.722958213817146	22
152.8	0	0	0	147.0	13.718600511714014	22
149.6	0	0	0	152.5	17.585505395068974	22
159.0	0	0	0	152.7	9.284934033152847	22
160.4	0	0	0	154.4	9.718024490605073	22
151.0	0	0	0	150.9	9.353608929178085	22
149.2	0	0	0	151.3	16.911830178901397	22
157.8	0	0	0	146.6	7.073895673530958	22
158.6	0	0	0	156.3	12.223338332877807	22
145.3	0	0	0	158.7	13.206437824031127	22
154.1	0	0	0	146.1	14.243946082459031	23
148.5	0	0	0	144.4	8.2	23
147.4	0	0	0	146.3	8.602906485601247	23
145.3	0	0	0	153.4	10.883014288330232	23
154.7	0	0	0	153.4	9.414881836751857	23
147.6	0	0	0	144.2	9.937806599043874	23
133.8	0	0	0	140.9	11.040380428228005	23
152.4	0	0	0	135.8	15.380507143784305	23
153.5	0	0	0	145.0	10.945318634009702	23
139.0	0	0	0	157.5	13.35102992281869	23
63254.9	1173.8	681.7	965.7	140.7	12.206965224821442	24
149.0	0	0	0	144.4	10.071742649611338	24
6403.8	756.2	1096.3	414.0	147.7	11.331813623599711	24
147.2	0	0	0	149.1	8.360023923410745	24
145.6	0	0	0	151.7	12.984991336154215	24
3614.7	167.3	149.8	141.0	137.2	12.456323695216017	24
147.2	0	0	0	149.5	12.200409829181968	24
5286.0	999.3	875.2	612.1	143.2	13.804347141389918	24
136.3	0	0	0	150.5	14.277604841148952	24
161.4	0	0	0	140.9	10.435037134576955	24
139.0	0	0	0	144.7	13.77715500384604	25
151.3	0	0	0	147.6	15.06784656146989	25
142.5	0	0	0	150.8	10.943491216243562	25
4011.2	495.3	219.0	205.7	144.6	14.249210504445502	25
165.0	0	0	0	156.3	8.149233092751734	25
143.0	0	0	0	147.7	9.121951545584968	25
437.4	3547.5	173.4	1549.9	142.8	8.761278445523802	25
145.4	0	0	0	148.4	6.814690014960329	25
11493.9	1675.7	170.8	633.5	142.0	7.64198926981712	25
135.0	0	0	0	128.8	11.373653766490346	25
3598.7	149.9	139.6	139.3	137.4	13.343163043296743	26
208.3	364.4	1751.9	203.1	146.7	8.295179322956196	26
135.3	0	0	0	140.5	8.151686941977102	26
7054.9	1810.2	166.0	834.9	140.5	10.480935072788114	26
139.5	0	0	0	141.8	13.614697940094008	26
148.5	0	0	0	145.0	4.669047011971501	26
147.2	0	0	0	139.8	11.364858116140297	26
3663.4	146.9	146.3	135.8	135.4	6.636264009214824	26
141.9	0	0	0	131.2	8.328265125462805	26
139.4	0	0	0	139.0	11.20714058089752	26
144.0	0	0	0	144.5	5.296225070746145	27
141.1	0	0	0	139.4	4.521061822182927	27
146.8	0	0	0	142.2	12.998461447417537	27
1936.9	374.5	1748.4	220.8	149.1	17.54679457906771	27
146.7	0	0	0	142.6	12.43543324536785	27
148.4	0	0	0	151.4	12.768711759609895	27
138.9	0	0	0	142.1	7.725930364687478	27
152.1	0	0	0	144.0	16.056151469141042	27
140.9	0	0	0	143.0	7.848566748139434	27
146.7	0	0	0	149.8	15.118200951171406	27
147.0	0	0	0	149.2	14.07693148381422	28
151.0	0	0	0	152.7	10.1	28
161.0	0	0	0	152.1	12.152777460317456	28
184.0	0	0	0	147.8	13.385066305401702	28
140.4	0	0	0	164.9	12.840950120610236	28
6292.3	790.1	530.4	436.9	151.7	12.23968953854631	28
152.3	0	0	0	146.1	14.74754216810381	28
152.5	0	0	0	149.7	14.832734070291963	28
155.5	0	0	0	155.0	4.604345773288535	28
8452.8	2072.4	1536.3	865.1	156.0	13.408952233489387	28
157.9	0	0	0	154.2	13.81882773609976	29
164.8	0	0	0	155.2	12.905812643921342	29
156.4	0	0	0	160.2	11.745637488020819	29
5393.5	1927.4	1050.0	848.7	156.4	15.957443404254956	29
150.7	0	0	0	147.0	7.962411694957753	29
152.7	0	0	0	145.6	9.551963149007642	29
145.4	0	0	0	157.1	12.501599897613106	29
150.5	0	0	0	152.0	8.508818954473059	29
148.3	0	0	0	145.7	7.389857914736926	29
2130.0	3720.1	201.2	1472.4	133.7	10.817116066678771	29
151.7	0	0	0	151.2	10.313098467482991	30
152.4	0	0	0	153.7	8.136952746575343	30
146.4	0	0	0	145.0	11.949895397031725	30
136.2	0	0	0	145.7	7.759510293826538	30
152.1	0	0	0	145.4	13.84340998453777	30
4820.1	565.6	248.6	263.4	157.1	13.758270240113763	30
143.6	0	0	0	150.5	6.652067347825035	30
5441.0	213.4	156.4	817.7	140.7	11.567627241573788	30
139.4	0	0	0	140.5	8.593602271457529	30
162.8	0	0	0	140.8	15.765785740013087	30
135.3	0	0	0	140.9	7.751773990513397	31
20530.5	1483.1	2615.2	934.1	151.0	17.308957218735046	31
145.9	0	0	0	141.3	11.679469166019489	31
142.2	0	0	0	146.2	10.409610943738484	31
140.6	0	0	0	133.1	16.33064603743526	31
28655.7	844.0	743.5	3388.5	136.1	9.104394543296111	31
143.2	0	0	0	131.1	14.909393012460301	31
10341.7	4109.5	220.1	172.6	147.8	15.979987484350543	31
142.6	0	0	0	141.0	4.09878030638384	31
135.0	0	0	0	144.4	9.425497334358543	31
144.6	0	0	0	135.2	12.913558765886343	32
4929.1	290.8	172.7	166.7	145.1	13.888484438555562	32
138.4	0	0	0	137.4	7.552483035399682	32
3600.6	150.8	145.0	137.5	136.0	8.330666239863412	32
131.9	0	0	0	137.5	11.351211389098522	32
147.3	0	0	0	145.9	8.34805366537614	32
154.8	0	0	0	150.3	11.891593669479294	32
143.5	0	0	0	153.0	13.79130160644745	32
137.9	0	0	0	144.1	8.99388681271896	32
151.2	0	0	0	140.7	13.535508856337836	32
134.8	0	0	0	142.1	12.119818480488888	33
149.8	0	0	0	137.1	10.520931517693668	33
169.0	0	0	0	143.4	16.353592877407706	33
137.1	0	0	0	146.3	12.38587905640936	33
281.2	1842.3	152.2	853.3	148.0	14.832396974191326	33
139.3	0	0	0	151.8	7.743384273042376	33
146.1	0	0	0	142.8	9.008884503644166	33
138.2	0	0	0	137.4	7.876547467006087	33
136.0	0	0	0	140.5	12.06855418018248	33
8906.8	2008.7	1833.9	868.5	145.4	13.55138369318794	33
143.6	0	0	0	143.3	12.337341690980272	34
2649.7	446.9	215.6	227.1	139.6	8.822698000045111	34
150.5	0	0	0	149.0	9.476286192385707	34
8710.3	153.2	136.0	140.1	151.1	12.29186723000212	34
148.2	0	0	0	143.7	10.752209075348192	34
166.1	0	0	0	146.7	11.841030360572512	34
150.9	0	0	0	141.8	12.18031198286809	34
3748.6	5485.8	172.4	1442.8	147.4	16.758281534811378	34
150.0	0	0	0	148.7	10.325211862233143	34
148.8	0	0	0	143.7	8.075270893288968	34
146.2	0	0	0	152.1	11.852847759083048	35
144.8	0	0	0	152.8	9.21737489744233	35
5157.3	844.5	1406.7	423.3	150.2	9.526804291051644	35
157.2	0	0	0	147.0	17.15225932639779	35
149.4	0	0	0	148.7	14.464093473149292	35
152.8	0	0	0	150.5	10.679419459877021	35
157.3	0	0	0	151.8	12.114454176726246	35
177.8	0	0	0	155.0	9.0	35
148.2	0	0	0	149.4	12.539537471533787	35
160.6	0	0	0	151.5	14.541320435228707	35
149.9	0	0	0	153.4	12.475576139000555	36
1866.4	153.9	147.1	147.0	151.5	9.912113800799505	36
