2020-11-03 16:14:11.054899	3.379119e-10
2020-11-03 16:14:11.831821	5.267371e-10
2020-11-03 16:14:12.562865	5.267371e-10
2020-11-03 16:14:13.264499	5.129608e-10
2020-11-03 16:14:13.988563	5.071527e-10
2020-11-03 16:14:15.027784	5.620602e-10
2020-11-03 16:14:15.746860	5.677971e-10
2020-11-03 16:14:16.531762	5.851658e-10
2020-11-03 16:14:17.265798	5.672748e-10
2020-11-03 16:14:18.221242	6.623402e-10
2020-11-03 16:14:18.932343	4.881776e-10
2020-11-03 16:14:19.741179	5.603906e-10
2020-11-03 16:14:20.458260	5.707881e-10
2020-11-03 16:14:21.249145	5.51275e-10
2020-11-03 16:14:21.981187	5.354096e-10
2020-11-03 16:14:22.775064	4.598337e-10
2020-11-03 16:14:23.516083	4.83232e-10
2020-11-03 16:14:24.328908	4.369496e-10
2020-11-03 16:14:25.053970	4.598415e-10
2020-11-03 16:14:25.766064	3.98944e-10
2020-11-03 16:14:26.487137	3.84131e-10
2020-11-03 16:14:27.258075	4.11565e-10
2020-11-03 16:14:28.105807	3.590472e-10
2020-11-03 16:14:28.870761	3.65338e-10
2020-11-03 16:14:29.649678	3.62521e-10
2020-11-03 16:14:30.386708	3.735753e-10
2020-11-03 16:14:31.099800	3.231939e-10
2020-11-03 16:14:31.922140	4.126966e-10
2020-11-03 16:14:32.673132	3.101218e-10
2020-11-03 16:14:33.460027	3.494647e-10
2020-11-03 16:14:34.299781	3.373738e-10
2020-11-03 16:14:35.073711	3.344777e-10
2020-11-03 16:14:35.815732	3.007688e-10
2020-11-03 16:14:36.563239	3.208596e-10
2020-11-03 16:14:37.344150	3.780144e-10
2020-11-03 16:14:38.106112	3.69603e-10
2020-11-03 16:14:38.818208	3.719452e-10
2020-11-03 16:14:39.574188	4.129735e-10
2020-11-03 16:14:40.283291	3.596802e-10
2020-11-03 16:14:41.075172	4.044751e-10
2020-11-03 16:14:41.805222	3.792171e-10
2020-11-03 16:14:42.596104	3.792171e-10
2020-11-03 16:14:43.381005	3.441077e-10
2020-11-03 16:14:44.186850	3.702123e-10
2020-11-03 16:14:44.949810	3.47344e-10
2020-11-03 16:14:45.820481	3.768749e-10
2020-11-03 16:14:46.543547	3.776267e-10
2020-11-03 16:14:47.281574	3.384816e-10
2020-11-03 16:14:48.023590	3.167845e-10
2020-11-03 16:14:48.748650	3.542995e-10
2020-11-03 16:14:49.557487	3.32088e-10
2020-11-03 16:14:50.348372	3.374846e-10
2020-11-03 16:14:51.092381	3.326735e-10
2020-11-03 16:14:51.806473	3.225371e-10
2020-11-03 16:14:52.575416	3.225371e-10
2020-11-03 16:14:53.248615	3.86228e-10
2020-11-03 16:14:53.924809	3.602816e-10
2020-11-03 16:14:54.675798	3.489108e-10
2020-11-03 16:14:55.393878	3.567604e-10
2020-11-03 16:14:56.084032	3.500503e-10
2020-11-03 16:14:56.816074	3.409979e-10
2020-11-03 16:14:57.567065	4.646605e-10
2020-11-03 16:14:58.287140	3.785683e-10
2020-11-03 16:14:58.982791	3.542995e-10
2020-11-03 16:14:59.704863	3.173542e-10
2020-11-03 16:15:00.446875	3.409583e-10
2020-11-03 16:15:01.128563	3.508099e-10
2020-11-03 16:15:01.842653	3.508099e-10
2020-11-03 16:15:02.562728	3.151861e-10
2020-11-03 16:15:03.355607	3.516882e-10
2020-11-03 16:15:04.128540	3.451442e-10
2020-11-03 16:15:04.887510	2.960923e-10
2020-11-03 16:15:05.669420	2.202789e-10
2020-11-03 16:15:06.442353	1.884929e-10
2020-11-03 16:15:07.221269	1.870844e-10
2020-11-03 16:15:07.927381	1.916897e-10
2020-11-03 16:15:08.626510	1.802793e-10
